geslacht;leeftijdsklasse;gemeentenaam;aantal_bsn;aantal_verzekerdejaren;kosten_medisch_specialistische_zorg;kosten_farmacie;kosten_specialistische_ggz;kosten_huisarts_inschrijftarief;kosten_huisarts_consult;kosten_huisarts_mdz;kosten_huisarts_overig;kosten_hulpmiddelen;kosten_mondzorg;kosten_paramedische_zorg_fysiotherapie;kosten_paramedische_zorg_overig;kosten_ziekenvervoer_zittend;kosten_ziekenvervoer_liggend;kosten_kraamzorg;kosten_verloskundige_zorg;kosten_generalistische_basis_ggz;kosten_langdurige_ggz;kosten_grensoverschrijdende_zorg;kosten_eerstelijns_ondersteuning;kosten_geriatrische_revalidatiezorg;kosten_eerstelijnsverblijf;kosten_verpleging_en_verzorging;kosten_gzsp;kosten_integrale_geboortezorg;kosten_innovatiegelden_ggz;kosten_overig
V;80 t/m 84 jaar;WOERDEN;784;765.31;2357619.06;651621.72;81347.05;88479.63;129897.85;60680.15;60029.69;219527.09;14657.72;65546.72;14390.36;9455.06;106576.05;0;0;0;0;474.82;0;269203.44;138379.93;839962.85;8151.13;0;0;18599.52
V;80 t/m 84 jaar;WORMERLAND;359;352.37;1023078.56;216030.85;58471.74;40812.52;49144.49;31295.28;30111.31;83292.43;14428.89;21555.38;57492.83;188.16;39294.8;0;0;0;20475.52;1001.24;0;175791.35;52547.61;226673.29;346.06;0;0;7529.46
V;80 t/m 84 jaar;WOUDENBERG;215;211.12;544278.13;148084.41;2617.2;25061.02;37379.96;14588.75;21959.5;86346.44;5146.78;15928.09;13128.75;131.36;26997.26;0;0;522.13;0;93.5;0;65927.05;24187.21;260548.87;0;0;0;4122
V;80 t/m 84 jaar;ZAANSTAD;2294;2234.03;7618425.25;1953416.44;526477.5;248237.55;290169.3;156773.8;237005.63;708177.66;99707.35;114268.52;54509.35;13759.21;338446.64;0;0;4306.55;12050.64;34057.78;0;620124.65;566436.16;2534215.39;1814.96;0;0;106830.26
V;80 t/m 84 jaar;ZALTBOMMEL;404;394.54;1189064.27;310618.6;8539.68;46867.29;73363.71;35869.78;36877.7;129261.17;26717.13;27464.23;4851.11;3664.55;49917.09;0;0;2203.78;0;462.02;0;101865.48;56492.07;694767.44;5582.2;0;0;6419.58
V;80 t/m 84 jaar;ZANDVOORT;346;335.86;1078320.77;247557.11;71179.48;39308.99;45831.38;40466.46;33539.32;67870.96;16073.99;15350.44;18798.67;3140.6;45013.53;0;0;0;0;9250.39;0;144134.71;2692.97;236664.97;6756.09;0;0;7041.05
V;80 t/m 84 jaar;ZEEWOLDE;227;217.63;592549.99;147402.7;34325.2;25352.46;27075.22;31004.02;19955.33;64032.22;12154.26;11278.71;4324.42;5673.38;24684.42;0;0;1052.2;0;50;0;74254.14;27924.06;262781.67;474.48;0;0;3201.49
V;80 t/m 84 jaar;ZEIST;1191;1162.08;4413111.2;879424.3;149196.19;128498.75;151589.94;101339.91;132213.23;329190.46;36061.43;138230.24;45084.75;23048.16;164407.61;0;0;11782.19;0;647.17;0;623397.42;169873.86;941265.94;5596.81;0;1363.49;34315.79
V;80 t/m 84 jaar;ZEVENAAR;825;801.09;2602770.33;540001.43;68685.43;93465.15;100573.56;102411.15;142997.81;266049.7;38418.74;64741.15;23546.93;17698.52;96094.4;0;0;3058.79;0;883.73;0;255373.21;148898.31;1196931.56;21970.26;0;0;7125.63
V;80 t/m 84 jaar;ZOETERMEER;1657;1619.17;5792855.11;1408651.34;270980.35;175884.66;196906.86;239279.12;184694.47;560095.18;78692.75;146063.6;52376.26;12924.04;338165.74;0;0;1231.47;0;18622.61;0;640970.5;190772.73;2715704.74;34425.36;0;317.5;29713.21
V;80 t/m 84 jaar;ZOETERWOUDE;145;141.35;522454.22;100153.71;2586.3;16378.37;19611.97;2107.36;18638.08;47351.11;3350.78;13926.93;1523.32;15551.97;11160.34;0;0;0;0;0;0;33001.95;44929.35;155715.58;0;0;0;4430.74
V;80 t/m 84 jaar;ZUIDPLAS;597;589.68;2005651.65;432103.88;85046.14;67106.38;93638.56;54908.17;55749;171604.02;21600.31;22114.76;11549.85;1269.68;64808.84;0;0;787.66;0;1789.66;0;277758.4;56813.76;611455.7;0;0;621.54;7212.93
V;80 t/m 84 jaar;ZUNDERT;375;366.23;850782.92;274922.52;5651.12;42117.97;31303.73;72239.23;19666.26;93640.16;40078.42;33857.3;8346.12;3476.83;41157.34;0;0;1971.25;0;253.83;0;125150.9;27075.62;443349.33;6143.48;0;54.85;7867.9
V;80 t/m 84 jaar;ZUTPHEN;742;725.53;2401217.67;596265.27;63661.61;86719.53;100893.82;64241.38;82274.43;221917.62;34132.63;61345.96;19692.5;2668.78;88212.62;0;0;4209.3;0;442;0;277547.67;71719.71;1145114.93;2253.85;0;73.75;34710.19
V;80 t/m 84 jaar;ZWARTEWATERLAND;260;256.27;808664.4;224634.5;3885.01;29989.05;39969.81;41584.3;24980.62;96188.36;5135.29;25250.43;2444.59;862.64;33310;0;0;0;0;0;0;97065.34;91131.13;370969;395.4;0;0;14765.12
V;80 t/m 84 jaar;ZWIJNDRECHT;905;879;2683205.3;732703.27;80271.47;89461.57;113435.69;80187.38;60296.09;324200.18;32027.07;49990.02;13994.2;6560.94;124786.9;0;0;1020.24;0;6281.57;0;304053.68;196032.89;1496597.92;1527.88;0;0;27120.46
V;80 t/m 84 jaar;ZWOLLE;1619;1578.71;5288783.87;1267247.73;94308.99;185351.08;207392.16;262081.32;188339.16;604751.17;73529.03;157848.85;34601.17;3306.91;206495.61;0;0;5207.74;0;5925.16;0;713865.48;256945.11;2195722.33;23228.12;0;1489.11;72771.73
V;85 t/m 89 jaar;AA EN HUNZE;353;341.85;897190.02;321642.43;15758.25;56003.65;68885.3;37555.44;46149.84;130054.57;13478.22;10614.19;7495.21;918.24;49172.99;0;0;2562.84;0;343.48;0;213552.93;91786.21;926710.63;429.66;0;0;17595.07
V;85 t/m 89 jaar;AALSMEER;327;315.27;1141135.61;334552.35;3934.46;54816.34;65000.7;4009.84;45995.45;131101.13;10855.7;15935.05;18790.56;5229.89;66658.59;0;0;521.5;0;99.78;0;106980.02;96075.42;660389.7;899.28;0;0;11956.17
V;85 t/m 89 jaar;AALTEN;303;292.11;718663.79;276520.14;1214.02;48535.9;44727.86;33806.09;47566.56;127452.71;10264.01;24082.28;8243.18;771.84;34320.46;0;0;0;0;0;0;122743.36;55200.67;1016410.14;1202.22;0;0;7165.84
V;85 t/m 89 jaar;ACHTKARSPELEN;279;263.33;684799.52;213989.95;9465.42;42481.05;36998.69;35874.16;26711.3;102481.74;4501.96;4900.79;2389.12;2016.48;48266.02;0;0;0;0;0;0;119083.88;55037.08;713806.12;2181.05;0;0;10317.45
V;85 t/m 89 jaar;ALBLASSERDAM;214;203.06;612427.03;190792.73;9513.73;32640.85;44928.53;26782.7;20735.53;79338.45;4656.16;3195.97;4442.88;519.84;24831.74;0;0;0;0;16327.65;0;62965.5;53733.99;540778.65;3247.96;0;0;5588.9
V;85 t/m 89 jaar;ALBRANDSWAARD;223;214.18;744521.05;186697.47;0;34216.13;40436.45;23799.9;23315.74;77502.43;6607.6;13194.69;4891.14;728.16;43748.55;0;0;449.03;0;0;0;132323.15;40314.4;546202.54;5736.4;0;121.96;6769.48
V;85 t/m 89 jaar;ALKMAAR;1045;999.34;3250042.79;886030.74;210342.37;169976.7;180703.92;231891.35;112611.35;401312.98;48563.18;49591.37;37163.19;10411.11;173550.03;0;0;41524.96;0;482.94;0;568709.4;295984.16;2344974.23;0;0;77.07;23208.49
V;85 t/m 89 jaar;ALMELO;754;720.8;1983788.65;691139.02;62030.36;120754.54;109661.08;71746.29;135948.41;359729.4;25705.82;104652.51;22213.19;10582.61;134584.76;0;0;537.43;0;2878.05;0;258322.02;353184.16;2378404.83;10681.24;0;0;31120.58
V;85 t/m 89 jaar;ALMERE;940;894.33;3301929.92;837060.97;19847.77;145323.66;158656.64;141958.8;128685.08;454757.8;33326.86;41632.46;27394.59;17645.43;217072.67;0;0;2798.17;0;868.83;0;470071.99;172843.16;2521371.43;13133.07;0;36.33;38099.36
V;85 t/m 89 jaar;ALPHEN AAN DEN RIJN;1059;1012.41;2913369.23;859561.84;30412.33;164831.45;163533.57;23850.75;155577.92;409317.7;36779.48;50899.81;22314.84;21107.82;182521.72;0;0;1291.46;0;0;0;363132.38;202754.57;2369124.24;9135.05;0;0;26392.66
V;85 t/m 89 jaar;ALPHEN-CHAAM;122;114.99;352701.95;89361.06;0;18504.83;29996.96;15686.7;9879.34;59052.36;2055.69;3409.35;8427.48;272.16;24700.49;0;0;0;0;457.4;0;45470.56;3717.45;171165.58;1467.75;0;0;1654.25
V;85 t/m 89 jaar;ALTENA;524;504.15;1487058.33;463962.18;6531.87;81726.32;132737.09;36193.3;46764.78;210274.73;16262.23;40706.28;13987.45;30989.27;80094.79;0;0;0;0;0;0;251909.77;192903.78;1406265.23;22649.79;0;0;3022.01
V;85 t/m 89 jaar;AMELAND;35;33.4;115452.58;22365.29;1671.05;5642.8;8238.7;2850.92;10943.54;11655.23;0;4721.07;0;168.48;6195.11;0;0;0;0;0;0;11833.75;9338.94;156021.25;0;0;0;623
V;85 t/m 89 jaar;AMERSFOORT;1273;1210.1;3478414.57;1069312.99;34036.11;189293.69;219315.87;114980.85;214945.65;527164.59;82086.43;118049.23;60088.39;4979.54;177437.23;0;0;2390.3;0;17220.23;0;501243.09;207429.74;2712046.95;12058.09;0;3593.69;37914.42
V;85 t/m 89 jaar;AMSTELVEEN;1171;1122;3916352.18;872499.01;113036.99;182486.52;173925.96;27251.43;181989.48;360186.71;34520.33;85404.01;34662.1;1354.74;225254.34;0;0;2249.11;0;5047.76;0;669410.66;377101.95;2072587.87;6397.79;0;0;29343.18
V;85 t/m 89 jaar;AMSTERDAM;5172;4939.74;16450360.71;4362323.56;500922.49;827706.48;878387.27;656247.48;633335.15;1977577.68;196310.92;472165.5;280382.38;39130.23;1202987.54;0;0;13420.5;0;252327.48;0;3851485.11;2283555.88;12009705.5;39480.72;0;931.79;339902.55
V;85 t/m 89 jaar;APELDOORN;1853;1765.33;5646881.85;1646628.15;234069.48;295945.97;268917.08;177369.14;229589.02;686096.26;75830.49;128890.55;62875.27;11397.2;301996.81;0;0;5970.87;0;4858.26;0;945779.47;586571.39;4564591.92;5679.78;0;1140.84;80495.55
V;85 t/m 89 jaar;ARNHEM;1210;1150.39;3386828.85;991892.14;33748.78;182718.9;185387.45;134685.5;206132.3;464947.06;43006;135624.38;50275.8;433.27;194446.8;0;0;769.96;0;2106.25;0;566970.97;465369.24;2303923.59;76817.2;0;505.84;26577.8
V;85 t/m 89 jaar;ASSEN;734;710.55;2030503.83;578134.03;18025.14;114861.46;104385.57;75509.12;72932.65;281026.43;35224.18;52417.38;11530.38;3413.32;138385.4;0;0;796.51;0;0;0;791717.68;226629.41;1511028.09;2375.02;0;0;68243.49
V;85 t/m 89 jaar;ASTEN;199;191.24;466453.35;138209.32;0;30237.17;35718.5;25673.35;15051.65;74964.42;7601.17;19679.65;2907.92;0;20616.66;0;0;0;0;331.04;0;36665.21;26992.37;355400.37;335.66;0;0;5186.08
V;85 t/m 89 jaar;BAARLE-NASSAU;91;85.19;235414.7;72794.14;10160.84;14556.85;19479.12;14767.95;6380.12;35289.11;967.32;7036.05;3214.64;1384.48;17725.74;0;0;156.89;0;2016.8;0;46323.7;0;210000.82;870.25;0;0;2121.05
V;85 t/m 89 jaar;BAARN;389;365.71;939706.13;324927.85;27519.77;61054.79;73586.26;37294.74;64328.74;160496.74;14877.51;42177.99;24208.21;1857.34;56009.79;0;0;828.37;0;60;0;217967.28;120243.75;857647.09;1621.83;0;872.37;9352.82
V;85 t/m 89 jaar;BARENDRECHT;408;391.83;1024016.75;259830.24;28213.53;63146.03;73475.41;28744.06;32254.92;145359.01;15823.83;11950.08;15816.41;619.79;63745.88;0;0;0;0;0;0;191245.83;81958.95;777533.42;3497.26;0;0;11388.72
V;85 t/m 89 jaar;BARNEVELD;599;570.34;1641396.33;481488.98;17175.12;87725.08;114012.9;65003.51;71424.79;260213.06;25758.53;38680.96;21556.27;2943.05;96991.26;0;0;0;0;0;0;275096.26;112825.95;1664571.1;3408.39;0;416.08;29060.92
V;85 t/m 89 jaar;BEEK;234;227.17;717220.81;207412.18;12774.5;39591.86;39816.04;27138.69;21784.24;110919.38;9364.03;47423.63;16092.93;175.84;43383.76;0;0;0;0;8746.47;0;107947.32;52207.47;606250.43;4473.4;0;0;15520.49
V;85 t/m 89 jaar;BEEKDAELEN;510;492.3;1409910.43;423866.29;13878.28;78434.25;105282.64;51287.8;57021.32;206870.47;16612.43;78053.63;32139.48;3531.76;95013.16;0;0;1434.96;0;1646.93;0;266269.13;107876.15;1258807.15;5249.02;0;0;21770.1
V;85 t/m 89 jaar;BEESEL;181;170.59;527190.24;218945.8;1795.08;28032.78;18381.22;47725.46;13431.24;66386.46;6057.63;16923.77;8653.79;4499.43;29611.21;0;0;0;0;0;0;71842.41;49654.08;466916.77;15352.98;0;0;1548.89
V;85 t/m 89 jaar;BERG EN DAL;489;458.38;1222841.24;470395.58;8306.13;72626.32;107585.6;47694.29;48973.26;201249.66;8480.65;43252.13;21213.04;67.35;85525.04;0;0;0;0;71.91;0;266915.35;128515.22;1399737.44;1077.93;0;0;15096.6
V;85 t/m 89 jaar;BERGEIJK;226;217.9;746639.11;183773.22;8849.19;36093.05;37143.96;47932.09;13836.72;94776.24;2355.65;13828.16;7419.81;6715.78;34866.22;0;0;0;0;1008.74;0;135435.99;78677.93;401824.87;775.03;0;0;15294.92
V;85 t/m 89 jaar;BERGEN LB;157;150.62;399149.72;155424.23;691.36;25440.14;5882.19;28302.81;14112.34;82957.54;8907.26;14122.81;5764.69;100.8;24261.65;0;0;0;0;0;0;114460.51;15717;502541.23;0;0;0;7039.89
V;85 t/m 89 jaar;BERGEN NH;535;511.23;1645818.42;401800.53;75398.35;87764.96;96413.51;132055.6;54113.3;201542.07;20325.69;38758.02;20467.56;6057.01;83242.4;0;0;18885.09;0;80;0;298126.55;74607.79;1096792.39;0;0;0;6632.88
V;85 t/m 89 jaar;BERGEN OP ZOOM;740;704.06;2346223.51;649305.05;28066.94;108441.31;99405.91;54973.34;51431.07;295247.57;40387.72;60085.98;37195.94;12205.82;156829.88;0;0;367.37;0;2721.68;0;229139.67;123840.41;1761974.99;4192;0;347.09;9998.98
V;85 t/m 89 jaar;BERKELLAND;572;552.04;1419073.42;505952.14;39881.99;93776.19;78163.43;72225.2;90690.53;251974.63;25881.61;39233.65;20723.27;4607.48;79187.1;0;0;1406.59;42768.18;3141.21;0;167715.67;111188.8;1987240.33;8844.84;0;0;16473.21
V;85 t/m 89 jaar;BERNHEZE;364;345.39;728606.41;355773.98;55824.93;55828.41;79306.11;33820.33;35211.76;143256.81;13888.86;25311.31;10859.9;1952.32;58811.04;0;0;407.05;0;86.26;0;145036.63;86488.3;821182.55;16166.87;0;92.64;16592.14
V;85 t/m 89 jaar;BEST;292;283.81;1001486.12;270735.96;3384.58;47361.62;36922.04;96573.75;27545.86;85241.51;13617.62;15157.87;19649.4;3941.96;45143.32;0;0;469.92;0;151.12;0;73659.88;37245.86;527945.54;3417.39;0;0;13221.83
V;85 t/m 89 jaar;BEUNINGEN;236;226.18;898115.13;196686.36;0;38083.39;37739.5;30767.71;21591.9;88313.42;10324.94;23817.71;8485.31;7918.17;41507.04;0;0;0;0;398.18;0;113369.25;46548.18;518906.74;17120.86;0;0;3024.71
V;85 t/m 89 jaar;BEVERWIJK;422;401.1;1103739.53;306066.75;58488.92;65005.19;63139.63;29075.38;47477.12;142467.93;26477.53;27389.08;9851.23;1265.16;68424.33;0;0;0;0;4834.96;0;237307.42;60767;754408.3;4186.51;0;2776.1;16077.09
V;85 t/m 89 jaar;BLADEL;234;223.06;686151.92;183271.83;699.01;36408.97;29323.48;52855.96;20590.24;101183.16;9519.94;19884.75;11731.15;2574.74;29091.94;0;0;0;0;6057.02;0;64960.65;44591.51;360591.83;0;0;0;9649.28
V;85 t/m 89 jaar;BLARICUM;114;108.8;354484.54;73800.31;1850.36;18668.78;19020.42;7527.06;12339.27;49943.34;5488.53;9037.5;2671.17;252.6;18367.92;0;0;211.39;0;0;0;49624.77;18880.23;290662.59;1956.02;0;0;8761.79
V;85 t/m 89 jaar;BLOEMENDAAL;418;398.67;1014261.66;275458.48;28192.91;62297.45;69173.86;28696.5;33998.54;129209.3;10645.3;45108.69;14499.15;1837.07;72916.26;0;0;0;0;17.42;0;382825.53;60903.58;799927.06;13182.92;0;0;19986.71
V;85 t/m 89 jaar;BODEGRAVEN-REEUWIJK;343;325.9;933437.03;239770.57;21190.76;53722.74;65611.05;24830.51;38193.91;122275.59;7612.39;24086.92;6054.53;3432.63;47540.98;0;0;0;0;45.93;0;147888.93;41791.64;874649.41;781.42;0;0;7159.24
V;85 t/m 89 jaar;BOEKEL;105;103.86;184121.27;88260.14;824.69;17376.95;32048.46;10599.75;9289.23;38262.81;3523.67;2817.62;1833.05;891.54;5379.18;0;0;0;0;27.05;0;11833.75;4748.04;198712.72;6457.32;0;0;3011.64
V;85 t/m 89 jaar;BORGER-ODOORN;284;272.58;795526.52;236476;45205.7;46326.46;60460.57;30080.34;38758.44;135915.01;7765.83;2860.43;4085.04;15478.67;53752.79;0;0;0;0;0;0;81512.23;107279.85;849828.46;1458.83;0;0;12521
V;85 t/m 89 jaar;BORNE;250;237.19;690286.85;206920.02;3387.09;39148.68;39943.66;31921.92;50408.44;121399.28;24469.61;30877.89;10217.34;4010.67;34838.6;0;0;0;0;1208.87;0;83990.71;68965.01;794582.2;1241.7;0;0;9271.04
V;85 t/m 89 jaar;BORSELE;251;241.78;607966.59;184266.43;15378.54;41128.23;42439.54;36275.26;32763.98;74004.2;13573.36;12108.84;5224.14;12770.02;35516.74;0;0;0;0;147.74;0;89097.34;81956.77;709807.86;1735.65;0;0;11722.79
V;85 t/m 89 jaar;BOXTEL;360;342.32;1058937.69;243994.87;661.67;52338.51;67245.54;28286.85;29641.1;139207.16;11618.24;31675.15;13384.65;1005.96;57006.7;0;0;0;0;0;0;145602.38;90884.42;529611.31;4223.99;0;0;8267.53
V;85 t/m 89 jaar;BREDA;1906;1826.39;5220880.62;1538782.95;64531.99;298483.71;309276.31;225667.11;154565.08;705689.45;72168.57;210348.21;74715.24;2611.06;359109.09;0;0;6241.18;0;24179.82;0;1069594.91;427204.49;3785051.05;26225.54;0;68.89;54382.28
V;85 t/m 89 jaar;BRIELLE;204;196.59;737759.11;179709.48;2574.04;29046.11;41924.44;16709.93;21627.14;71174.33;6973.1;18035.17;5854.62;375.76;75705.64;0;0;0;0;7180.44;0;237272.55;90808.66;452625.6;264.15;0;221.22;5511.84
V;85 t/m 89 jaar;BRONCKHORST;463;440.35;1008618.97;495832.84;0;75705.47;84193.71;53294.1;89563.82;216220.42;10982.98;38622.95;20656.42;1380;61599.56;0;0;0;0;0;0;147792.9;86028.77;1496323.76;3090.53;0;2281.5;23121.84
V;85 t/m 89 jaar;BRUMMEN;292;277.24;646006.77;251298.77;8421.96;48370.91;49003.4;20759.56;38151.52;124949.64;6655.98;22616.97;13852.72;8911.67;42503.17;0;0;0;0;105.46;0;13348.45;73590.35;886682.23;904.86;0;0;9721.56
V;85 t/m 89 jaar;BRUNSSUM;399;378.27;1102806.7;351751.51;14381.63;61127.12;69997.83;43653.91;42194.84;144291.86;5349.75;47618.69;21296.9;2486.88;82470.47;0;0;2869.92;0;2795.23;0;273338.52;225247.42;902084.22;12540.12;0;0;23318.74
V;85 t/m 89 jaar;BUNNIK;232;226.37;920408.83;212610.04;5168.06;38747.23;43007.15;25491.04;35036.92;124391.45;17565.04;42175.24;9535.99;2665.86;27328.05;0;0;0;0;66.78;0;114809.64;25480.1;397153.82;1384.81;0;0;8490.83
V;85 t/m 89 jaar;BUNSCHOTEN;157;147.02;330789.31;105419.1;11212.24;10538.36;26483.14;16052.55;12590.41;45964.01;2286.28;4173.62;951.54;0;15317.09;0;0;0;0;0;0;26067.12;65843.64;333764.4;1366.57;0;0;7441.95
V;85 t/m 89 jaar;BUREN;229;222.43;599853.64;135320.97;681.22;33291.89;31110.68;29228.92;37020.07;92374.63;5698.73;15635.46;3015.19;0;42962.44;0;0;0;0;0;0;186031.17;99876.63;662365.39;2155.32;0;0;4209.21
V;85 t/m 89 jaar;CAPELLE AAN DEN IJSSEL;679;646.43;2460609.4;536233.5;45845.5;101051.53;95940.63;79966;79737.92;241514.79;24478.61;26116.72;16584.76;1357.57;138668.86;0;0;1875.32;70029.93;652.54;0;598316.52;228244.78;991507.32;5419.84;0;2673.06;15441.16
V;85 t/m 89 jaar;CASTRICUM;540;521.07;1608065.34;409117.71;112297.6;88738.11;99727.83;115256.73;55936.48;172567.31;14038.16;26156.01;12795.34;7318.84;90313.5;0;0;0;0;0;0;334727.39;72294.2;826367.26;508.21;0;2281.73;14431.66
V;85 t/m 89 jaar;COEVORDEN;450;424.93;1393993.27;489912.48;2785.62;72706.47;97435.27;48649.32;63516.53;204867.34;14590.85;23809.94;13020.08;6160.05;109040.23;0;0;0;0;0;0;228933.59;130818.51;1848720.84;1520.64;0;0;34986.9
V;85 t/m 89 jaar;CRANENDONCK;232;218.3;554542.45;201969.31;21323.52;35039.7;32914.02;80219.84;17020.44;76095.08;16738.59;32518.6;6286.6;264.32;35305.75;0;0;1252.36;0;93.3;0;68675.89;7079.26;643744.01;13824.18;0;0;21849.37
V;85 t/m 89 jaar;CULEMBORG;259;240.57;712395.75;181082.8;50187.99;37135.92;39286.05;35185.48;40795.15;94498.25;10022.25;22108.73;5774.88;1362.66;50815.97;0;0;0;0;0;0;226888.74;96902.48;892866.82;17906.32;0;0;4895.03
V;85 t/m 89 jaar;DALFSEN;334;319.08;847423.76;316097.99;41222.45;54410.3;47061.48;56496.72;36737.59;156817.85;8627.42;31001.81;4816.95;1929.36;46788.68;0;0;0;0;0;0;98335.96;38845.77;1061531.04;4427.85;0;0;20510.75
V;85 t/m 89 jaar;DANTUMADIEL;242;230.17;580006.24;228887.35;13207.1;37455.56;48866.6;26205.62;40918.21;125802.23;8415.16;29945.93;4464.07;6086.14;42906.21;0;0;0;0;0;0;86954.8;92081.08;996061.47;10200.96;0;0;14669.47
V;85 t/m 89 jaar;DE BILT;754;719.26;2607041.26;533442.13;121516.73;117981.08;131366.92;49088.67;96376.38;265858.38;33673.99;83889.45;28609.75;5428.99;137327.58;0;0;469.92;0;3903.52;0;378723.74;148222.97;999706.49;6432.8;0;0;22853.21
V;85 t/m 89 jaar;DE FRYSKE MARREN;588;559.74;1424395.63;535717.71;9856.49;95305.02;132133.46;72770.6;109048.74;288052.88;15304.96;50639.86;30463.34;5074.4;100637.41;0;0;0;0;9751.42;0;258106.56;123433.63;2194256.41;8651.5;0;0;8851.19
V;85 t/m 89 jaar;DE RONDE VENEN;474;451.45;1618989.97;403121.43;3392.1;75634.02;96280.97;24688.44;60376.41;175489.7;15213.5;25061.63;7625.98;402.68;88958.55;0;0;2015.4;0;0;0;256454.1;120142.79;961221.18;18387.33;0;0;30907.34
V;85 t/m 89 jaar;DE WOLDEN;337;318.08;1111007.98;329476.11;13346.79;52904.28;67895.77;37559.65;48963.16;188715.8;9921.36;18603.08;4860.76;6835.08;97101.59;0;0;1009.64;0;0;0;225663.56;91715.92;987536.4;2770.38;0;0;26451.91
V;85 t/m 89 jaar;DELFT;804;755.63;2583246.09;678914.02;12650.03;43406.37;8413.47;5937.24;224722.97;348300.79;28133.35;79442.79;28598.8;6112.56;247903.9;0;0;1229;0;76281.37;0;365861.3;152102.64;1837940.4;9072.48;0;9472.05;10225.53
V;85 t/m 89 jaar;DEN HELDER;658;618.77;1877354.2;731676.99;150632.12;102866.75;107917.12;76062.43;89515.53;255877.37;41462.3;23675.87;27465.5;13019.72;95726.88;0;0;16585.82;0;665.88;0;64371.9;172241.32;1276970.37;353.41;0;0;8959.77
V;85 t/m 89 jaar;DEURNE;403;382.1;1170702.38;374413.06;676.06;63145.49;55739.25;117936.7;30335.42;185744.12;16052.77;69847.69;15323.35;977;67321.15;0;0;2406.92;0;8063.31;0;104809.67;42521.32;1653383.22;10808.58;0;0;17806.17
V;85 t/m 89 jaar;DEVENTER;977;929.51;2763374.71;904726.59;43789.15;154662.52;138723.19;132768.72;170801.89;493659.78;34077.96;60450.53;69118.55;1260.99;161570.86;0;0;326.51;387.51;1026.91;0;475628.32;146285.15;2472924.21;19304.88;0;431.53;52658.29
V;85 t/m 89 jaar;DIEMEN;254;243.1;799636.16;204928.14;93955.51;39521.13;27151.99;33436.4;20687.43;68132.58;15770.46;21932.52;7435.52;476.16;57499.45;0;0;0;0;0;0;182110.31;202206.29;465605.36;950.47;0;0;25861.72
V;85 t/m 89 jaar;DIJK EN WAARD;612;579.85;2029178.3;523591.03;71882.04;99854.97;104968.63;142570.24;74431.59;247008.07;26470.71;49541.37;17267.13;4539.59;98834.02;0;0;30052.44;0;305;0;308236.16;132190.19;1259992.92;0;0;77.07;24539.47
V;85 t/m 89 jaar;DINKELLAND;382;364.48;851743.74;355915.14;1292.63;58437.75;61624.24;53286.73;71760.05;201312.8;13410.61;44210.34;15474.39;805.88;60208.33;0;0;888.14;0;4829.42;0;209319.93;98474.17;1003392.33;768.24;0;0;1578.59
V;85 t/m 89 jaar;DOESBURG;114;108.96;309192.27;90736.81;0;17627.03;30680.71;17083.61;23441.74;63236.86;2413.05;14444.21;6311.84;69.12;20906.23;0;0;438.59;0;0;0;146045.76;62594.46;265655.85;643.01;0;0;2282.81
V;85 t/m 89 jaar;DOETINCHEM;634;606.8;1326235.35;564653.65;2437.66;101610.33;90869.22;80014.88;108814.35;269450.49;17555.49;38678.59;17217.88;1201.12;79641.69;0;0;464.7;0;70.51;0;263490.39;127698.5;1831905.22;33083.51;0;0;12962.8
V;85 t/m 89 jaar;DONGEN;290;272.88;920271.86;237923.8;2716.03;43230.19;54702.22;38043.57;21320.74;104563.11;8353.55;14681.22;6231.3;185.33;63261.59;0;0;0;0;0;0;95973.48;82265.04;727596.05;16717.76;0;0;8294.72
V;85 t/m 89 jaar;DORDRECHT;1201;1144.4;3284598.23;1155667.73;35241.62;184716.72;236609.41;146313.64;105841.48;480380.99;55670.6;144200.26;27311.54;8519.46;196451.28;0;0;3131.18;0;5930.24;0;604737.68;453620.51;3545451.14;7374.34;0;0;19062.67
V;85 t/m 89 jaar;DRECHTERLAND;159;151.55;433367.99;127707.75;37566.43;27756.9;32045.2;31553.65;18625.91;71833.72;9723.05;10057.2;7380.75;49.92;25011.67;0;0;3936.16;0;0;0;40235.34;11257.16;403478.07;84.21;0;0;760.23
V;85 t/m 89 jaar;DRIMMELEN;306;296.26;831037.4;247242.98;3225.55;46008.11;55143.91;41476.13;22489.36;93827.33;25627.63;46374.58;11309.46;3419.04;56797.9;0;0;589.72;0;0;0;68591.39;44033.49;679097.94;2072.01;0;0;1399.27
V;85 t/m 89 jaar;DRONTEN;378;366.79;886453.05;314671.94;4907.02;62671.51;56503.99;34108.01;52137.09;190013.54;18744.76;16290.32;14302.74;3289.01;63661.72;0;0;0;0;1392.01;0;155233.15;54633.35;1081864.26;3584.09;0;0;16796.06
V;85 t/m 89 jaar;DRUTEN;180;169.51;438584.7;145629.14;109290.75;26041.77;29692.86;21516.49;16212.75;70625.85;6882.46;5265.21;7434.64;1325.6;34899.72;0;0;0;0;0;0;199502.36;17010.02;371352.5;0;0;0;3773.79
V;85 t/m 89 jaar;DUIVEN;239;230.49;544045.11;203776.6;3059.51;38482.06;38058.68;36429.5;48772.11;76711.35;10279.96;19717.89;6145.15;193.84;24636.24;0;0;0;0;0;0;109092.58;8827.39;495038.57;119.88;0;0;3072.96
