geslacht;leeftijdsklasse;gemeentenaam;aantal_bsn;aantal_verzekerdejaren;kosten_medisch_specialistische_z;kosten_farmacie;kosten_huisarts_inschrijftarief;kosten_huisarts_consult;kosten_huisarts_mdz;kosten_huisarts_overig;kosten_hulpmiddelen;kosten_mondzorg;kosten_paramedische_zorg_fysioth;kosten_paramedische_zorg_overig;kosten_ziekenvervoer_zittend;kosten_ziekenvervoer_liggend;kosten_kraamzorg;kosten_verloskundige_zorg;kosten_grensoverschrijdende_zorg;kosten_eerstelijns_ondersteuning;kosten_geriatrische_revalidatiez;kosten_eerstelijnsverblijf;kosten_verpleging_en_verzorging;kosten_gzsp;kosten_integrale_geboortezorg;kosten_innovatiegelden_ggz;kosten_overig;kosten_consulten_ggz;kosten_intramuraal_verblijf_ggz;kosten_overige_prestaties_ggz
V;40 t/m 44 jaar;RUCPHEN;643;631.81;711894.49;525762.34;46698.44;35258.18;35674.2;29785.45;36140.16;5654.91;33117.13;7535.01;0;14075.6;13989.97;146.7;6805.62;0;0;0;13112.26;14922.59;56966.63;0;1514.9;192107.1;45130.56;1429.86
V;40 t/m 44 jaar;S GRAVENHAGE;19791;19280.87;22809401.74;4662484.67;1379025.61;1323449.11;501467.51;1720078.23;943484.52;142415.06;282359.07;248239.34;30404.48;417449.22;799167.13;450304.85;324341.23;0;0;23136.67;1472408.86;46031.97;0;0;52226.38;6545950.51;1344016.94;157508.95
V;40 t/m 44 jaar;S HERTOGENBOSCH;4835;4795.17;5549577.56;1210284.96;368345.66;319595.77;88374.31;320682.76;216919.15;56087.31;113416.5;76618.7;15933.63;68327.41;125846.32;70956.78;82404.56;0;0;0;107909.54;20173.49;3977.47;0;9813.5;2523387.97;336758.81;24782.7
V;40 t/m 44 jaar;SCHAGEN;1403;1390.75;1373404.17;246015.04;102804.15;65220.91;8729.86;103882.74;60847.18;9119.76;28336.3;28413.02;7268.77;22314.03;43335.21;19926.27;5594.97;0;0;0;23656.79;0;1724.27;0;8035.41;223944.11;13151.35;3752.04
V;40 t/m 44 jaar;SCHERPENZEEL;287;286.88;362941.69;46381.65;21405.16;15248.56;7963.31;22339.4;31339.52;1573.2;5394.56;4734.9;2690.9;9231.37;7899.22;6537.55;10255.56;0;0;0;6636.85;0;0;0;719.38;93664;4846.8;1365.05
V;40 t/m 44 jaar;SCHIEDAM;2634;2593.54;3259883;812571.97;203726.11;30641.07;28373.9;317871.45;116057.49;34134.17;46501.74;33828.6;6315.86;50952.24;86157.69;54634.22;29155.62;0;0;1538.32;184541.68;8005.05;0;0;8470.25;743842.59;71209.98;16084.1
V;40 t/m 44 jaar;SCHIERMONNIKOOG;27;26.81;31101.06;4884.07;2007.32;2652.95;525.14;6697.75;191.27;0;0;890.46;0;0;0;0;0;0;0;0;0;0;0;0;0;5337.01;0;0
V;40 t/m 44 jaar;SCHOUWEN-DUIVELAND;834;828.33;1243351.24;268080.61;61659.11;42500.82;19981.95;57823.18;59790.24;2173.39;33870;13538.9;19608.12;21420.86;13578.14;7466.2;36120.01;0;14994.15;0;50859.17;0;56094.44;0;907.66;250919.49;42920.9;1697.07
V;40 t/m 44 jaar;SIMPELVELD;257;255.85;363544.22;70483.1;19234.68;17970.38;9931.37;24762.21;8531.92;168.64;6585.8;4645.54;1887.74;4484.67;0;1971.49;19143.56;0;0;0;0;0;0;0;293.77;83255.55;0;519.16
V;40 t/m 44 jaar;SINT-MICHIELSGESTEL;886;882.66;827799.41;151288.96;65853.93;61014.15;12694.63;49908.1;48709.38;5448.24;23108.6;11030.65;13212.52;13012.91;14820.68;12273.23;12402.07;0;0;0;10010;0;0;0;15018.66;199251.27;0;5738.78
V;40 t/m 44 jaar;SITTARD-GELEEN;2422;2388.71;3454758.36;783328.92;184314.22;181106.21;44354.77;205795.34;244183.66;58229.81;109325.1;42508.98;25039.38;42499.58;40418.52;35176.71;123413.43;0;0;18257.62;81339.08;0;0;0;3707.87;1350982.17;157308.97;27109.39
V;40 t/m 44 jaar;SLIEDRECHT;765;760.57;820008.05;141709.72;56928.61;36750.62;11646.83;35176.26;27145.2;737.44;10290.81;8223.82;1336;15212.56;20766.45;13451.45;13095.6;0;0;0;22111.93;811.71;0;395.32;1019.27;216434.56;102858.31;9565.64
V;40 t/m 44 jaar;SLUIS;485;480.29;442605.3;292235.55;34661.94;22171.43;11475.8;28747.31;30690.84;6206.82;8367.31;8249.97;30912.47;11031.69;18377.5;4854.97;400865.32;0;0;0;5456.65;0;0;0;406.2;138905.26;70566.26;12740.2
V;40 t/m 44 jaar;SMALLINGERLAND;1607;1601.49;2365957.71;379906.63;122996.82;106004.37;30594.8;155558.96;105532.17;14131.53;22375.29;29620.08;15793.36;25316.38;39043.2;24359.99;7392.7;0;0;0;34393.06;0;0;0;9097.25;610882.05;48187.84;12919.56
V;40 t/m 44 jaar;SOEST;1370;1356.81;2574258.17;281292.95;103915.89;74275.23;33795.31;103939.55;68411.42;7045.83;36393.36;22767.38;2925.8;22220.4;43096.77;33003.62;31241.8;0;0;0;9586.27;1523.59;0;0;5430.71;467273.07;12689.26;5505.54
V;40 t/m 44 jaar;SOMEREN;459;453.91;452100.82;163793.29;33358.34;28840.87;12871.37;27868.96;31637.13;4792.48;16630.24;7274.35;2579.55;7012.67;6399.52;8695.51;34453.23;0;0;0;9932.26;0;399.85;0;969.56;98108.84;22387.59;5404.39
V;40 t/m 44 jaar;SON EN BREUGEL;555;553.16;539669.38;163418.33;40995.4;38624.95;23109.39;30088.77;29050.61;3962.99;8393.02;9373.24;5145.36;1786.14;9152.78;5588.07;7692.54;0;0;0;925.2;0;239.91;0;280.51;220056.17;0;0
V;40 t/m 44 jaar;STADSKANAAL;781;779.62;1006269.51;188932.94;60144.77;52991.34;19391.26;56176.35;63554.24;12477.26;14398.6;16645.73;3040.48;27597.62;16599.49;13075.49;1012.37;0;0;0;44351.82;4570.53;0;0;3189.04;330272.04;63619.29;19535.14
V;40 t/m 44 jaar;STAPHORST;450;449.9;391014.72;69407.58;33632.76;19770.46;13154.21;20373.32;30645.44;3746.25;14384.78;2662.19;7038.61;4494.33;37722.36;25719.61;313.59;0;0;0;996.65;0;0;0;2357.24;115712.39;75185.43;2252.97
V;40 t/m 44 jaar;STEDE BROEC;599;592.66;557271.48;141072.11;44342.1;38542.73;12407.71;36534.09;28363.58;3678.76;16369.25;12962.29;3825.28;5358.33;1158.45;558.08;7359.22;0;0;0;44788.05;0;22837.12;0;4342.13;145945.39;24012.85;5065.37
V;40 t/m 44 jaar;STEENBERGEN;660;650.75;926185.12;138664.74;47930.06;50971.99;15801.85;41425.94;50184.26;9258.52;12591.27;13638.82;9764.42;12887.9;3831.59;409.53;14630.26;0;0;0;17730.77;0;56097.85;0;4246.81;195385.84;1656.54;864.87
V;40 t/m 44 jaar;STEENWIJKERLAND;1235;1229.73;1582571.56;423106.22;93502.98;77410.61;40012.39;78547.92;84323.13;20946.51;31490;25755.42;5847.75;14107.93;18220.58;27700.86;4662.21;0;0;0;25142.98;0;0;0;2524.83;445801.48;17904.67;2569.55
V;40 t/m 44 jaar;STEIN;620;614.52;741267.83;133006.64;46419.24;46266.18;13727.84;49468.49;46171.18;1879.3;17719.94;10837.6;4764.91;8462.67;15288.33;5945.31;78790.93;0;0;0;4162.3;0;0;0;222.18;254279.73;15910.39;2604.65
V;40 t/m 44 jaar;STICHTSE VECHT;1986;1969.09;2244075.86;538930.53;147477.87;111845.32;59210.24;143545.88;99629.43;19508.07;40196.64;31692.89;3655.7;22161.05;67082.19;35586.18;119140.55;0;0;0;7842.89;39906.53;4547.6;0;1296.49;727110.88;125868.04;31677.04
V;40 t/m 44 jaar;SUDWEST-FRYSLAN;2384;2369.14;3029111.75;492377.57;178489.28;147748.52;42449.56;209856.45;148192.87;17180.4;38003.13;27018.46;8891.8;37729.55;28800.7;19980.17;5812.54;0;0;0;54633.58;2368.44;0;0;1806.8;823761.96;84290.64;34991.74
V;40 t/m 44 jaar;TERNEUZEN;1321;1297.91;1603261.1;312463.76;61690.82;49852.4;32270.63;217111.25;104866.45;31286.94;33870.39;24922.12;20150.9;37230.54;20543.63;17329.35;220839.33;0;0;0;18353.35;130.32;0;0;888.33;583543.59;102379.95;39688.39
V;40 t/m 44 jaar;TERSCHELLING;127;126.27;96970.35;13187.01;9436.28;10271.62;1748.25;26604.44;5359.72;0;1111.35;796.71;0;2971.88;2273.33;626.37;1128.71;0;0;0;0;7755.75;0;0;2943.59;24776.1;7066.72;578.56
V;40 t/m 44 jaar;TEXEL;339;333.64;441374.64;49078.39;24749.24;19319.71;2433.83;29227.5;10457.74;4560.72;6358.67;17152.4;659.56;4803.45;4680.71;4606.14;2148.84;0;0;0;9147.5;0;0;0;1316.44;42974.71;4990.3;1426.58
V;40 t/m 44 jaar;TEYLINGEN;1125;1115.89;1187197.35;210257.1;83435.85;61871.29;27080.13;90037.82;54296.51;4262.77;24337.47;20867.83;1404;20077.79;40365.02;15070.92;3019.94;0;0;0;12266.53;0;0;0;559.8;359055;7301.25;4880.08
V;40 t/m 44 jaar;THOLEN;710;706.23;611319.59;214525.43;53034.1;56493.93;10185.42;39748.37;58838.16;12219.06;16997.95;9909.97;5424.11;11053.46;14304.53;763.08;14746.05;0;0;0;6535.63;6221.57;69592.07;0;4133.97;194371.69;11849.04;1499.57
V;40 t/m 44 jaar;TIEL;1320;1299.35;1803149;340247;100194.93;88363.98;56405.61;102988.45;86163.17;17139.22;17828.19;26289.27;9784.03;29220.06;37216.5;21374.71;13237.53;0;0;0;15289.34;1046.7;4557;0;9327.47;422154.35;121050.49;11840.96
V;40 t/m 44 jaar;TILBURG;6669;6594.04;9017754.37;1861499.99;509764.67;425903.67;136972.12;517209.52;408314.93;96380.44;178490.35;110757.35;28411.06;137115.06;146261.3;90159.92;221489.64;0;0;21010.86;150044.19;270865.58;13630.61;108.98;15320.78;2398276.37;448917.46;40130.5
V;40 t/m 44 jaar;TUBBERGEN;488;486.49;530857.57;126459.75;36431.92;24648.17;9665.86;28439.87;21137.68;933.81;24306.23;7127.65;286.6;8161.73;11311.78;12104.82;12180.05;0;0;0;27297.59;0;0;0;179.13;32781.41;0;0
V;40 t/m 44 jaar;TWENTERAND;1019;1017.65;1278387.1;285302.64;76217.57;66687.51;25299.1;65425.7;69863.61;22786.8;47948.46;22033.4;2922.18;16592.46;16091.97;10777.13;2381.58;0;0;0;17343.93;39762.87;0;0;6197.37;326385.05;154077.24;7364
V;40 t/m 44 jaar;TYNAARLO;1054;1052.97;996318.76;187521.22;77548.57;66148.41;25838.39;58230.22;54274.75;5414.23;20908.89;10206.38;1203.38;11739.66;29215.74;19366.39;12633.05;0;0;0;47156.05;0;0;0;1192.83;394894.78;299363.96;15908.78
V;40 t/m 44 jaar;TYTSJERKSTERADIEL;826;824.66;1106876.95;301747.15;61163.93;52390.18;14280.65;76775.57;66368.86;5090.72;12619.95;16307.24;2735.05;10135.67;17236.55;9484.25;14177.57;0;0;0;6571.86;0;0;0;1062.75;163187.08;0;0
V;40 t/m 44 jaar;UITGEEST;376;375.56;411116.22;54683.25;27689.76;24254.68;11616.43;37189.03;15841.77;1358.33;5499.4;5509.74;0;3750.99;7753.25;1931.38;11038.04;0;0;0;391.28;0;34896.12;0;966.57;59991.86;0;690.67
V;40 t/m 44 jaar;UITHOORN;1021;1011.15;1254072.98;232191.42;75747.24;55010.94;35443.5;96387.02;66306.56;9250.87;19873.4;13245.14;17430.35;25306.72;38174.76;20908.71;44955.66;0;0;0;56149.51;0;0;0;1181.01;433269.58;87974.46;7298.82
V;40 t/m 44 jaar;URK;635;629.64;482520.64;86694.68;46529.6;38907.15;5292.99;48126.89;28799.29;11157.34;4712.35;6319.12;8437.09;10703.31;27847.61;15824.87;19279.07;0;0;0;3266.9;0;0;0;478.36;114064.94;87537.08;0
V;40 t/m 44 jaar;UTRECHT;12078;11958.37;12332738.44;2846392.18;927555.2;734667.1;398162.9;932117.97;572658;54305.51;227796.77;175656.84;25042.18;164847.77;424636.89;318231.17;217070.75;0;0;0;308504.44;127483.26;4669.78;0;33177.33;5684028.46;935844.18;150707.09
V;40 t/m 44 jaar;UTRECHTSE HEUVELRUG;1545;1536.77;1795406.33;275548.6;114732.37;82933.83;37680.53;122443.96;65753.21;3967.36;24829.82;20634.94;6280.65;19732.91;52223.25;31256.98;9595.94;0;0;0;6240.16;0;2401.6;0;242.67;624717.19;79673.18;30179.65
V;40 t/m 44 jaar;VAALS;180;170.98;257087.4;25791.13;13106.28;13119.28;3725.15;22484.12;3612.45;5102.05;2895.81;1568.26;0;1848.93;2923.52;3303.65;5467.13;0;0;0;0;0;0;0;664.22;42511.98;3112.25;0
V;40 t/m 44 jaar;VALKENBURG AAN DE GEUL;380;378.3;394315.73;76378.21;27941.06;27557.74;12863.68;28751.56;19041.64;15253.75;15539.4;3045.57;4293.34;2688.87;2903.01;3472.64;13488.16;0;0;0;1716.72;0;0;0;8522.22;185959.3;37754.2;314.18
V;50 t/m 54 jaar;TEXEL;530;526.81;531310.12;141492.06;39111.33;29361.16;8697.66;43091.77;26988.33;2270.3;22786.59;26659.08;17978.55;14185.37;0;0;3276.43;0;0;0;18190.8;0;0;0;257.89;66357.96;1186.82;5064.41
V;50 t/m 54 jaar;TEYLINGEN;1434;1430.61;2050701.74;339642.95;107060.28;89540.1;43381.7;119099.59;82298.79;9098.06;56435.49;16446.92;8931.5;16601.16;0;0;5453.47;0;0;0;6160.83;0;0;0;3333.54;261675.78;36753.6;8637.93
V;50 t/m 54 jaar;THOLEN;907;903.42;1391389.15;267669.11;67821.99;81939.81;18528.56;50577.66;112132.54;27973.62;30074.04;14070.32;22504.42;18214.47;0;0;22975.17;0;0;0;31487.56;0;0;0;3568.34;174955.4;5694.57;6787.84
V;50 t/m 54 jaar;TIEL;1613;1600.48;2940837.09;636615.98;122669.41;113237.68;130594.4;122737.31;149225.36;21950.29;52118.61;40597.21;9326.04;63096.35;1354.8;486.27;10144.83;0;0;1522.76;76585.88;5291.65;0;0;5788.86;592226.88;209321.11;22166.07
V;50 t/m 54 jaar;TILBURG;7479;7433.53;11254305.12;2622900.33;572435.1;541781.26;302170.66;590636.53;776120.16;205709.67;336737.18;171953.97;87995.36;228665.35;0;271.88;63450.31;0;38668.12;81690.73;332926.15;155593.72;0;0;56289.41;2371728.63;501269.28;32995.28
V;50 t/m 54 jaar;TUBBERGEN;796;793.28;1100159.39;208005.86;59206.56;42078.62;27665.35;47991.06;47638.57;14318.39;62881.74;13177.56;16538.43;15271;0;0;2201.69;0;0;0;72549.39;1253.88;0;0;2028.47;80859.53;0;2102.87
V;50 t/m 54 jaar;TWENTERAND;1275;1270.46;2154454.61;523607.77;94889.11;91390.57;56112.49;77084.17;174753.5;29689.01;52129.48;22097.76;8456.97;30525.55;14.91;894.34;1447.5;0;0;0;38542.84;23805.62;0;0;7208.46;163940.76;54861.32;17226.75
V;50 t/m 54 jaar;TYNAARLO;1332;1327.21;1536195.66;542438.1;98716.09;91555.41;54218.85;77124.7;127269.77;25828.25;27189.66;20286.59;7043.81;26032.13;0;0;4257.39;0;10225.11;0;21537.18;1044.9;0;0;4160.66;390488.74;359437.47;12752.29
V;50 t/m 54 jaar;TYTSJERKSTERADIEL;1168;1165.1;2061325.41;390827.77;86394.39;76038.71;21103.53;111316.82;97886.5;7262.7;37215.33;20985.68;9573.41;34007.45;0;0;1690.07;0;0;0;51649.97;171.96;0;0;14191.6;288227.07;31529.51;4337.14
V;50 t/m 54 jaar;UITGEEST;536;534.94;900293.57;117002.97;39757.24;34479.75;21668.66;42441.34;33050.46;15150.46;24791.61;9276.22;4779.24;13964.03;0;0;50498.02;0;0;4720.05;3487.05;0;0;0;143.6;129175.58;59261.39;3640.01
V;50 t/m 54 jaar;UITHOORN;1186;1179.04;1835232.2;558074.61;88609.2;63600.39;46828.92;101348.6;86602.39;10483.93;38767.1;18445.89;1866.13;28159.97;0;73.35;8750.43;0;2028.24;3425.85;20452.22;0;0;0;1433.41;233217.37;42865.49;8419.98
V;50 t/m 54 jaar;URK;528;527.25;1165163.2;122365.89;39100.64;39672.01;16484.18;37916.25;53793.08;10901.76;8152.99;5969.18;53462.5;27798.57;0;0;688.62;0;0;0;61587.74;0;0;0;1859.49;82877.01;7823.1;0
V;50 t/m 54 jaar;UTRECHT;10862;10803.06;16475854.55;3946870.37;841715.1;774144.56;541493.18;862292.88;870487.82;130615.79;351868.62;236552.09;75600.16;243358.81;12;309.6;155624.89;0;140582.09;24357.96;863717.47;106799.47;0;0;60564.67;4078572.22;714794.81;107900.7
V;50 t/m 54 jaar;UTRECHTSE HEUVELRUG;1934;1927.8;2208426.43;509317.41;142726.75;119130.93;72837.62;158646.99;130446.35;11739.65;53693.85;50199.14;25642.81;30189.35;0;414.89;6290.44;0;0;10954.32;25177.36;3883.97;0;0;10017.73;579041.58;7714.33;11380.48
V;50 t/m 54 jaar;VAALS;261;259.09;339816.7;81724.47;19368.2;25149.75;8608.2;27665.67;19865.2;1478.85;7389.91;3113.26;1242.5;1829.61;0;0;47451.1;0;0;0;1800;0;0;0;281.25;43186.37;0;1116.84
V;50 t/m 54 jaar;VALKENBURG AAN DE GEUL;551;547.44;981473.79;183926.53;40663.61;40865.41;24618.29;39206.54;50561.73;3910.2;30660.38;9351.23;0;6724.83;0;0;20421.79;0;0;0;5412.87;34311.51;0;0;565.57;133772.13;0;3584.51
V;50 t/m 54 jaar;VALKENSWAARD;1055;1046.92;1615195.7;530879.03;78364.02;68782.59;36787.25;60244.59;77605.63;12346.71;47697.61;23535.14;1780.66;22133.94;0;0;23749.95;0;0;0;14737.44;673.38;0;0;6980.07;186589.1;16778.1;1599.69
V;50 t/m 54 jaar;VEENDAM;1014;1011.8;1807416.81;418504.08;77604.98;70660.83;55366.58;66598.06;132025.23;18390.54;50760.54;21846.42;22199.19;46486.44;0;0;5412.36;0;0;0;116077.87;359.91;0;0;4035.13;213519.83;18619.5;12694.33
V;70 t/m 74 jaar;KRIMPEN AAN DEN IJSSEL;904;897.19;2245124.32;525862.43;79012.49;68708.68;84622.28;69248.21;138637.38;54186.37;39590.38;17526.34;3342.22;58195.04;0;0;6444.04;0;39553.37;56146.54;136684.98;263.34;0;0;9162.76;82338.94;29665.64;63.25
V;70 t/m 74 jaar;KRIMPENERWAARD;1628;1614.95;5273553.53;815766.07;142239.78;168888.7;111925.7;139502.34;326174.08;93010.02;104317.45;25521.12;27690.78;112515.59;0;0;12190;0;142537.08;52674.11;475858.63;0;0;0;7083.6;82090.25;105601.58;9158.71
V;70 t/m 74 jaar;LAARBEEK;706;701.21;2341774.02;421496.47;61434.56;79574.5;71761.16;61879.29;149786.87;59403.86;101696.06;20095.97;14673.2;62052.07;0;0;5126.62;0;44533.88;51224.41;189819.84;17046.12;0;0;5770.14;75316.75;12767.8;1892.32
V;75 t/m 79 jaar;ROERMOND;1587;1564.37;5429161.29;1252989.6;197779.26;219586.19;141103.72;149820.1;402969.11;112190.15;191652.33;51402.9;26739.32;144423.86;0;0;51199.34;0;289073.04;216585.82;790005.49;1882.99;0;0;38199.91;243596.31;64613.37;7421.42
V;75 t/m 79 jaar;ROOSENDAAL;2116;2083.13;6771592.57;1358394.77;259921.61;194343.28;190080.88;144512.26;621096.15;148623.52;293088.01;54914.91;15616.32;273434.57;0;0;288886.65;0;665289.63;264931.9;1210041.59;36606.79;0;0;58908.73;228433.26;126265;7918.39
V;75 t/m 79 jaar;ROTTERDAM;12185;11974.39;44983298.97;9545577.81;1560567.18;1370450.88;1516488.01;1380344.82;3687084.26;730897.77;905986.2;275547.71;115045.02;1715818.17;0;0;495263.44;0;4325627.74;1385207.22;11464217.77;84965.74;0;0;330669.61;1278865.25;1573393.11;65655.24
V;40 t/m 44 jaar;WASSENAAR;759;735.13;863118.11;131878.69;55348.27;41854.2;8310.68;46210.39;25021.32;10626.01;8984.23;8388.91;1934.86;14795.7;26337.77;11158.61;20726.35;0;0;547.92;29676.28;0;0;0;25;239430.36;49467.93;8853.83
V;40 t/m 44 jaar;WATERLAND;531;527.73;649524.27;82617.8;39465.59;31534.19;11838.49;42782.62;31824.05;401.61;15918.41;11205.62;4924.45;7477.83;11845.49;7913.05;15803.27;0;0;0;36.54;0;11763.58;0;8173.36;161924.81;4806.72;1479.67
V;40 t/m 44 jaar;WEERT;1391;1373.32;1883243.8;418668.35;102856.36;91335.94;26882.36;91302.31;81760.77;25708.4;61996.8;22083.96;30892.69;15761.13;23624.71;27331.55;44033.15;0;0;0;36234.64;2004.3;0;0;2095.51;320287.64;7540.98;9697.46
V;40 t/m 44 jaar;WEST BETUWE;1462;1446.43;1350996.84;233675.9;107435.25;75644.89;48176.2;87479.28;80010.77;14435.49;34319.2;19326.78;10748.95;15581.73;50496.69;24824.85;4325.03;0;0;0;34352.73;0;0;0;2795.63;310175.87;0;2504.32
V;40 t/m 44 jaar;WEST MAAS EN WAAL;546;545.22;536411.25;115772.54;40521.6;30464.91;10757.06;35988.16;40645.79;2432.05;9192.96;7102.68;5428.48;4600.59;13548.23;8213.74;838.75;0;0;0;0;0;0;0;206.01;223795.25;57262.87;6236.73
V;40 t/m 44 jaar;WESTERKWARTIER;1792;1785.14;2278072.38;332862.94;133331.16;114322.29;40871.99;123108.26;130353.66;17030.5;50536.45;28041.47;5233.8;32395.19;53646.09;30952.87;7357.65;0;0;2309.02;10035.25;0;0;0;5717.21;592146.58;252055.03;16768.06
V;40 t/m 44 jaar;WESTERVELD;570;566.87;797799.91;95264.06;41736.64;34343.92;21517.27;36185.68;38495.08;1035.94;9960.85;5285.61;10939.22;12627.56;22443.56;12789.6;6711.76;0;0;0;26806.07;6337.76;0;0;0;118007.45;0;400.46
V;40 t/m 44 jaar;WESTERVOORT;423;418.91;492215.9;76234.81;31724.92;35453.58;13578.36;31398.25;36008.32;9168.1;6308.83;7538.39;15998;7207.35;19089.5;10698.93;779.81;0;0;0;2060.88;0;0;0;1454.6;239599.19;54855.27;5508.39
V;40 t/m 44 jaar;WESTERWOLDE;580;577.78;1047322.16;153564.23;42873.77;36159.48;16043.15;42144.04;63947.04;3952.9;18719.15;13960.75;3764.15;25010.91;12120.8;10554.71;0;0;16554.06;0;6558.75;0;0;0;1030.82;160261.18;56528.41;17649.89
V;40 t/m 44 jaar;WESTLAND;3499;3432.42;3894239.63;573033.06;253356.73;19979.14;24338.83;413427.33;191673.83;24747.54;52584.92;57865.99;912.64;47215.7;72532.64;49653.96;36260.63;0;0;0;62568.33;781.92;1445;0;14258.96;683075.81;15753.26;6643.17
V;40 t/m 44 jaar;WESTSTELLINGWERF;730;727.43;1110832.42;170065.43;54794.06;41160.44;13803.48;62689.16;27596.99;2360.69;10782.91;11529.04;7628.6;7254.17;30975.24;9441.88;1949.35;0;0;0;2853.13;65.64;0;0;2673.02;159518.39;8030.52;4193.38
V;40 t/m 44 jaar;WIERDEN;679;676.24;603597.41;133543.95;50445.64;39319.77;15040.55;38332.94;47315.85;3254.37;17349.43;8324.72;15251.21;5042.99;13256.42;5774.01;9142.08;0;0;6532.8;1454.52;4762.74;1382.76;0;1320.02;136214.52;46330.96;3152.98
V;40 t/m 44 jaar;WIJCHEN;1253;1247.31;1303525.02;350194.09;93973.24;88800.65;26315.62;83179.06;75884.61;19873.65;47587.03;23938.99;2430.7;27634.73;35108.57;21542.12;17381.71;0;0;0;21548.09;0;0;0;1567.51;464501.17;166884.01;28304.26
V;40 t/m 44 jaar;WIJDEMEREN;720;715.24;605735.62;116679.73;53381.8;41203.14;24176.76;51275.56;13639.47;3474.27;8375.85;7826.47;471.92;9208.88;16119.18;9462.2;4505.28;0;0;0;3112.29;0;19009.2;0;375.77;244767.55;26141.35;3000.11
V;40 t/m 44 jaar;WIJK BIJ DUURSTEDE;675;674.08;676289.93;87133.01;50701.09;38174.86;17741.29;55549.98;41512.53;123.01;17183.05;15253.1;877.78;13951.5;14271.66;11543.36;9567.96;0;0;0;19661.42;0;0;0;308.96;266778.36;59844.99;7540.72
V;40 t/m 44 jaar;WINTERSWIJK;735;730.46;749055.5;405659.43;56448.04;44109.69;14698.57;53994.78;29625.13;14401.59;12508.49;13057.6;7665.93;6642.63;12439.44;7371.13;18588.89;0;0;0;4285.72;7280.82;0;0;110.22;193542.82;0;915.41
V;40 t/m 44 jaar;WOENSDRECHT;494;486.34;672819.69;97817.71;35797.79;27793.24;9713.23;26836.26;16690.6;2664.12;5045.25;5353.71;5581.92;9191.54;0;117.63;40625.49;0;0;0;28395.32;3736.99;6152.92;0;714.28;115265.13;2122.32;379.5
V;40 t/m 44 jaar;WOERDEN;1616;1608.08;1843444.72;306292.39;121316.62;96776.37;41430.57;103065.96;88088.33;10651.96;49540.81;26295.71;1752.24;24948.3;53261.7;29338.86;1961.31;0;0;0;6124.56;21819;0;0;736.03;535747.79;39929.14;29469.62
V;40 t/m 44 jaar;WORMERLAND;444;442.06;478444.46;99887.64;33440.8;26109.12;10672.07;26217.55;16502.18;7858.07;8089.92;6419.13;3626.4;8221.17;9018.33;3303.21;837.44;0;0;0;1700;0;14962.38;0;1861.26;132654.32;0;3403.25
V;40 t/m 44 jaar;WOUDENBERG;435;432.16;594022.03;100470.91;32069.35;20744.76;11371.59;26146.27;42829.79;4705.78;8599.2;6728.55;1916.77;4846.92;14573.56;13104.57;484.01;0;0;0;0;0;0;0;2328.51;123459.41;0;205.01
V;40 t/m 44 jaar;ZAANSTAD;5204;5144;6805694.2;1100027.34;384334.93;312866.44;128335.97;413079.49;288699.2;37475.76;126935.85;74307.19;36991.61;95347.43;185696.63;130921.14;111242.9;0;13314.39;833.97;108562.31;39109.01;31658.33;0;27188.01;1708038.75;331167.1;38584.53
V;50 t/m 54 jaar;NOARDEAST-FRYSLAN;1570;1564.73;2503193.08;535017.63;117062.86;102211.44;33636.81;158904.05;183642.01;16850.23;69127.21;28700.55;33647.29;44489.7;0;0;11515.43;0;62684.52;11177.6;98396.18;1635.84;0;0;18215.17;304799.76;37902.2;3385.98
V;50 t/m 54 jaar;NOORD-BEVELAND;294;291.8;442550.81;92419.72;21663.44;14840.77;10856.59;19233.92;21468.71;7285.9;12734.28;7915.8;5550.47;7655.06;0;0;9290.5;0;0;0;781.44;0;0;0;3976.11;85648.64;18854.97;0
V;50 t/m 54 jaar;NOORDENVELD;1179;1177.17;1523794.11;279460.33;88124.02;67321.92;46344.91;75187.1;96373.4;15387.31;58750.75;20306.46;827.66;18313.37;0;0;9091.84;0;0;0;88034.65;0;0;0;3615.65;280643.6;4048.85;8317.16
V;50 t/m 54 jaar;NOORDOOSTPOLDER;1688;1664.03;2419738.1;566632.63;123737.81;109490.68;43932.07;126436.89;248304.22;31730.59;75543.68;33816.24;32928.81;59505.2;0;73.35;48313.73;0;29182.69;3045.52;154960.06;4837.43;0;0;6207.99;505396.08;82819.54;23005.2
V;50 t/m 54 jaar;NOORDWIJK;1725;1707.55;3092227.39;437830.78;125146.01;103896.9;41899.79;128548.75;143787.12;12500.56;55010.14;26245.12;2517.39;45428.99;0;0;6659.68;0;0;0;75571.7;7518.24;0;0;8376.89;331863.78;5181.76;4700.12
V;50 t/m 54 jaar;NUENEN CA;846;838.8;985767.82;214401.07;62759.62;54669.38;24476.56;45638.94;63229.55;8339.96;31671.81;14495.28;2055.5;10140.59;0;0;2323.68;0;0;0;14510.38;0;0;0;2510.72;140098.07;0;2058.43
V;50 t/m 54 jaar;NUNSPEET;899;896.06;1148552.38;271563.2;65782.6;59085.09;54331.73;45129.79;88529.33;14025.33;53954.43;17330.09;24066.23;20008.31;0;146.7;3746.56;0;0;0;69196.89;8029.98;0;0;6747.04;215365.6;3069.22;1441.3
