GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_TWEEDELIJNS_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_EERSTELIJNS_PSYCHOLOGISCHE_ZORG;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_OVERIG
M;40 t/m 44 jaar;STICHTSE VECHT;2426;2403.08;1233814.75;318444.2;456067.36;143671.41;53199.4;71172.14;62610.27;12141.2;31308.53;6990.76;4051.95;25256.94;0;0;20909.84;17803.08;19.84;27853.31
M;40 t/m 44 jaar;SUDWEST-FRYSLAN;3612;3594.66;2050090.26;765052.53;904009.45;214086.98;71975.16;108938.95;135525.91;25547.93;38891.29;10063.58;6641.34;49517.16;0;0;14892.84;12424.38;2937.87;25629.33
M;40 t/m 44 jaar;TERNEUZEN;2019;1991.38;1001507.21;582436.69;420256.62;118094.24;47952.95;62277.62;49149.84;11318.88;22170.62;3144.54;2908.47;40467.65;0;0;14854.21;234628.92;0;12153.01
M;40 t/m 44 jaar;TERSCHELLING;168;167.65;45005.54;24800.02;13577.66;10168.19;4740.33;8027.44;1517.61;1753.21;5081.17;214.97;0;2967.34;0;0;483.92;46.18;141.12;169.83
M;40 t/m 44 jaar;TEXEL;503;497.64;235024.46;71082.34;121643.44;29619.35;12906.55;16434.51;3977.81;3921.4;9942.64;409.06;4256.69;15813.8;0;0;5528.69;377.59;27.72;2754.92
M;40 t/m 44 jaar;TEYLINGEN;1459;1452.6;473326.95;223779.51;121527.58;87370.64;28509.86;53392.81;59998.97;6242.41;18403.84;7503.52;0;11030;0;0;18651.09;9183.37;8.82;2653.69
M;40 t/m 44 jaar;THOLEN;942;938.62;522504.76;220665.9;115425.39;56247.76;23270.96;21671.28;61859.48;7102.57;24262.5;1497.28;15451.53;14776.97;0;0;3843.54;36287.53;5.04;9889.52
M;40 t/m 44 jaar;TIEL;1741;1731.59;1165945.58;416261.42;436500.14;103397.85;46924.43;66093.97;77054.26;13491.28;11325.6;5063.39;17924.08;31261.12;0;0;14044.2;10915.49;11.34;48143.35
M;40 t/m 44 jaar;TILBURG;8115;8045.98;5208888.61;2041989.79;2504830.32;473567.8;186851.52;209083.72;425496.18;186524.78;107403.54;21761.69;17905.63;122855.55;0;0;71311.04;101596.82;19.5;60104.66
M;40 t/m 44 jaar;TUBBERGEN;882;879.34;457520.12;126114.05;79305.04;52324.99;15236.63;23013.86;36135.44;8325.77;18820.04;1351.06;61.5;5858.29;0;0;1905.21;4618.32;2.83;2295.66
M;40 t/m 44 jaar;TWENTERAND;1380;1378.49;1004584.02;212576.42;342468.52;82249.1;33416.48;43347.47;57620.88;14320.51;16236.44;3531.55;3103.03;23691.77;0;0;7513.63;1252.12;7.56;7703.77
M;40 t/m 44 jaar;TYNAARLO;1260;1255.35;590590.09;152517.62;697933.7;73974.04;25361.8;33710.82;42534.83;10588.89;2226.13;2747.16;1153.57;16417.23;0;0;9141.11;2287.92;51.96;3396.35
M;40 t/m 44 jaar;TYTSJERKSTERADIEL;1186;1182.79;688765.99;192355.6;366521.54;71022.94;21942.66;26814.77;29445.76;9350.42;10578.09;2224.35;2903.87;14418.6;0;0;9284.39;6248.23;1029.06;4103.49
M;40 t/m 44 jaar;UDEN;1574;1567.82;1029901.41;291265.93;139500.66;94171.75;39873.9;45376.89;51323.53;20064.51;22320.53;5870.6;2166.48;22503.46;0;0;15952.19;17067.51;2.52;12250.7
M;40 t/m 44 jaar;UITGEEST;542;541.97;215041.67;137188.12;133275.81;32811.38;10892.02;10419;13487.29;3736.45;4023.65;915.61;0;4029.24;0;0;6322.55;455.68;3.14;1077.57
M;40 t/m 44 jaar;UITHOORN;1120;1113.53;426473.92;195265.74;345947.85;65394.43;21575.21;29865.55;29649.73;5237.64;13297.14;4893.55;638.22;17146.23;0;0;11903.7;31437.85;5.04;22217.11
M;40 t/m 44 jaar;URK;579;578.1;500783.86;75150.56;97005.22;35006.11;12773.13;32336.94;9986.45;8198.75;7255.75;866.8;12697.7;11932.22;0;0;748.37;478.64;18.9;5414.15
M;40 t/m 44 jaar;UTRECHT;12684;12560.73;7121747.81;2815693.64;6156382.74;749674.98;281203.44;396138.57;430356.05;111702.25;144653.86;39801.92;35187.33;202029.13;0;0;126841.25;201692.2;112.12;209482.27
M;40 t/m 44 jaar;UTRECHTSE HEUVELRUG;1815;1801.82;1013605;261860.28;449751.68;105151.65;38553.39;51809.22;38313.14;15264.73;28317.63;6886.64;9542.8;28438.25;0;0;18092.61;9176.73;12.28;9484.59
M;40 t/m 44 jaar;VAALS;267;261.76;117755.25;69150.77;91380.3;15225.93;6326.77;8138.23;14066.01;2059.85;4360.84;588.03;70.38;3036.99;0;0;1546.51;9517.16;0;5135.75
M;40 t/m 44 jaar;VALKENBURG AAN DE GEUL;573;567.47;311477.22;91429.69;228212.29;33384.58;14849.86;17084.88;20497.97;1555.5;5381.8;1859.04;0;7269.26;0;0;6403.95;18010.28;2.2;8187.74
M;40 t/m 44 jaar;VALKENSWAARD;1110;1105.56;646144.17;269044.23;238992.21;66266.7;24303.87;29726.21;67952.37;4530.82;28757.09;5682.28;3526.4;20573.08;0;0;10583.38;21003.27;3.78;13815.6
M;40 t/m 44 jaar;VEENDAM;1106;1095.73;841698.05;249345.02;180822.84;65713.03;26415.77;36181.97;43140.59;17191.15;11181.37;1545.11;39.45;26249.85;0;0;11342.21;12184.06;27.72;7461.35
M;40 t/m 44 jaar;VEENENDAAL;2404;2393.41;1403475.2;587550.24;369110.82;143265.11;54761.9;68257.34;133768.98;26012.48;38530.09;12624.93;17798.76;20219.07;0;0;25815.73;9028.92;21.72;16277.04
M;40 t/m 44 jaar;VEERE;750;744.41;308097.65;169829.29;59809.49;44313.47;15920.19;23097.16;28304.48;6680.98;7635.45;712.53;2065.05;12009.73;0;0;2506.57;14785.95;1.26;5906.53
M;40 t/m 44 jaar;VELDHOVEN;1676;1671.06;911577.64;192014.96;439356.56;97912.61;37418.86;54902.04;61206.15;13311.82;20248.66;4775.1;2395.36;19490.35;0;0;15765.38;2470.7;3.78;27895.35
M;40 t/m 44 jaar;VELSEN;2571;2552.5;1599087.8;548208.06;466536.44;151077.25;58288.57;84130.75;72138.37;8581.25;41854.28;5639.93;9335.42;42847.87;0;0;18789.7;9237.35;25.2;19592.76
M;40 t/m 44 jaar;VENLO;3758;3716.22;2637323.73;965381.92;1328636.5;219469.11;95327.31;114257.07;121961.34;55721.77;42931.63;15308.51;23467.14;59423.6;0;0;24819.28;67581.41;6.3;30942.24
M;40 t/m 44 jaar;VENRAY;1695;1674.86;976120.05;255641.94;714444.12;98041.74;38657.35;53416.36;57408.95;16804.98;28265.63;5662.33;7198.11;24200.19;0;0;11159.45;15692.91;7.56;7984.6
M;40 t/m 44 jaar;VIJFHEERENLANDEN;2027;1994.48;1285904.8;334025.12;436287.57;118566.53;44686.01;58158.13;64464.19;10077.4;12196.51;3538.02;4649.4;32335.65;0;37.8;15756.37;28086.4;9.76;17088.4
M;40 t/m 44 jaar;VLAARDINGEN;2637;2601.12;1706577.14;672867.82;1224240.22;153706.72;57486.08;63290.66;114700.03;25527.7;20411.5;6671.91;308.26;51291.14;0;0;8422.47;33203.28;2.2;22722.13
M;40 t/m 44 jaar;VLIELAND;51;50.67;3847.33;3161.35;2207.12;3001.12;1177.5;7438.64;249.96;51.02;0;30.63;0;0;0;0;206.31;0;38.74;0
M;40 t/m 44 jaar;VLISSINGEN;1600;1587.66;857997.43;619816.13;401047.98;94105.35;33220.21;67456.05;46131.83;10284.18;16682.68;4282.26;18502.66;34500.4;0;0;12101.59;53366.19;2.52;21245.29
M;40 t/m 44 jaar;VOERENDAAL;435;434.4;202941.59;104564.59;106941.11;25772.49;10579.79;10930.97;36114.71;606.19;9760.74;1451.21;0;2642.39;0;0;6455.54;17445.5;1.26;5781.48
M;40 t/m 44 jaar;VOORSCHOTEN;868;859.95;363793.07;178578.03;121415.47;51603.58;19745.83;26242.02;12066.07;1554.4;11282.24;747.03;1543.22;7722.05;0;0;4583.57;5474.93;3.78;2397.21
M;40 t/m 44 jaar;VOORST;832;831.93;615466.36;140515.48;77012.13;48718.02;16157.08;24688.19;18374.4;42.87;10389.05;1868.45;3367.86;14748.52;0;0;2672.3;4677.94;5.04;1003.36
M;40 t/m 44 jaar;VUGHT;1008;996.06;454801.3;188388.01;642336.82;57194.29;21678.92;27464.15;71321.05;5460.06;12220.42;15672.71;8642.09;10473.02;0;0;7360.6;9654.38;2.52;4968.36
M;40 t/m 44 jaar;WAADHOEKE;1865;1859.24;1113119.19;330975.49;514919.95;110806.09;40400.43;51789.12;59547.6;13255.72;22708.56;7070;4222.83;42748.14;0;0;14548.69;11762.87;1633.8;9535.47
M;40 t/m 44 jaar;WAALRE;619;614.32;299744.88;72166;112378.84;36442.09;13795.44;15041.29;23807.58;2046.2;3048.9;2064.26;246.33;5233.93;0;0;6975.38;13781.11;0;7301.05
M;40 t/m 44 jaar;WAALWIJK;1900;1863.68;1083471.69;373679.02;309079.71;109303.37;46983.33;54216.52;85012.65;17645.79;35989.54;5455.68;13199.51;19045.6;0;0;8120.56;18107.42;3.78;10005.32
M;40 t/m 44 jaar;WADDINXVEEN;889;885.51;565981.9;152919.96;112865.93;51709.5;19910.8;24957.78;29454.06;731.18;8549.71;3298.49;4606.88;10725.82;0;0;4567.14;3676.84;2.52;9965.99
M;40 t/m 44 jaar;WAGENINGEN;1054;1039.93;550422.78;240442.41;209395.33;61805.65;19605.54;22541.27;34236.62;10379.18;7136.16;4054.8;1151.24;6749.6;0;0;15047.7;2399.99;6.3;3211.53
M;40 t/m 44 jaar;WASSENAAR;784;757.55;453068.41;169970.8;165295.04;44057.65;16098.04;18162.8;8504;2601.13;6506.19;2272.61;135.3;8433.07;0;0;5820.07;9136.58;6.3;7743.53
M;40 t/m 44 jaar;WATERLAND;584;580.67;291451.02;168434.65;32859.73;35045.83;12886.39;21401.16;13198.89;8465.39;3739.04;792.35;100.54;5915.33;0;0;5286.25;1482.58;6.61;10542.92
M;40 t/m 44 jaar;WEERT;1829;1821.07;1415072.46;429601.5;369001.8;108320.66;46146.28;59730.33;110153.41;33478.24;34784.26;8974.4;21898.55;17638.72;0;0;15528.82;14701.86;3.78;26994.26
M;40 t/m 44 jaar;WEESP;712;703.63;247633.89;105027.03;155867.48;42392.47;15975.15;18161.93;12338.45;4686.54;1458.51;761.59;165.43;4846.16;0;0;7920.23;8620.35;5.04;2580.94
M;40 t/m 44 jaar;WEST BETUWE;2046;2016.79;1070778.93;354865.73;184405.89;118556.65;40664.65;57147.45;109282.23;11399.75;27328.15;5008.51;4468.27;26354.76;0;0;18396.03;22027.4;6.92;13875.81
M;40 t/m 44 jaar;WEST MAAS EN WAAL;782;779.18;388291.38;94784.96;78052.45;46164.93;18152.71;22296.2;27843.75;6508.87;8838.56;3195.84;1882.94;13990.48;0;0;8260.39;1658.07;0;741.15
M;40 t/m 44 jaar;WESTERKWARTIER;2569;2555.44;1397236.29;508196.04;508073.51;152065.18;56805.08;86671.41;75057.67;19577.36;37325.19;7386.57;11832.49;30491.75;0;0;20482.42;9743.7;288.17;13012.5
M;40 t/m 44 jaar;WESTERVELD;702;698.15;406055.22;122673.29;707412.13;41336.45;13873.4;29311.94;22463.14;3022.92;13825.88;299.03;587.57;16335.03;0;0;8304.22;2988.28;45.36;2942.11
M;40 t/m 44 jaar;WESTERVOORT;515;512.02;527772.11;112251.52;130536.27;30658.06;12534.76;18206.25;27699.92;535.86;9433.92;2682.68;44.88;4784.36;0;0;1782.03;99.72;1.26;3551.42
M;40 t/m 44 jaar;WESTERWOLDE;840;837.75;594734.81;144834.1;178486.5;49775.56;21034.88;30317.44;46000.4;11569.45;10585.78;2492.53;11058.26;16030.9;0;0;8064.19;9665.31;24.56;5128.99
M;40 t/m 44 jaar;WESTLAND;3747;3725.05;2207158.44;680972.31;604829.27;221823.36;80972.02;105605.82;111534.55;11497.28;36566.68;12285.63;6288.42;24414.71;0;0;19029.79;27029.53;6.93;7901.99
M;40 t/m 44 jaar;WESTSTELLINGWERF;973;967.33;598230.92;126205.79;299956.72;58120.74;22158.69;34229.39;25718.26;14712.17;12038.48;3476.26;1133.57;19359.88;0;0;5961.48;1561.57;532.01;7382.07
M;40 t/m 44 jaar;WESTVOORNE;482;477.75;177608.32;58179.97;31221.79;27912.95;11769.36;11473.81;16122.01;1519.52;3946.78;556.11;0;4264.99;0;0;2019.08;5562.34;0;2217.87
M;40 t/m 44 jaar;WIERDEN;840;836.2;528253.39;82582.04;66094.84;50650.89;17330.5;27187.93;13727.65;4348.16;8399.6;1570.41;0;16235.49;0;0;5312.5;10285.08;6.3;3971.01
M;40 t/m 44 jaar;WIJCHEN;1653;1641.22;1135847.5;300620.71;326092.82;98771.07;39043.67;57076.6;72699.93;16146.07;24439.66;5971.87;13569.87;21404.3;0;0;15925.93;14258.12;3.78;6168.5
M;40 t/m 44 jaar;WIJDEMEREN;894;887.71;452236.89;232855.07;107823.17;52821.91;16939.13;23715.51;9726.68;3660.49;5589.47;2312.34;3019.81;3168.76;0;0;7554.96;3994.4;9.76;1825.39
M;40 t/m 44 jaar;WIJK BIJ DUURSTEDE;926;923.24;566254.1;168537.15;187056.24;56029.8;20292.44;24348.05;54578.17;2255.27;12748.73;4018.06;0;13367.94;0;0;7955.02;26249.66;14.17;2852.87
M;40 t/m 44 jaar;WINTERSWIJK;1100;1095.23;744360.03;161457.99;241149.58;66087.55;28242.32;35944.67;65754.03;8431.99;35394.42;1959.22;1794.74;10671.5;0;0;4136.91;9591.49;1.26;5091.04
M;40 t/m 44 jaar;WOENSDRECHT;814;802.83;567841.11;135136.62;131219.14;47364.82;17941.74;18800.47;30290.64;5311.7;19154.42;3290.09;8169.65;12430.56;0;0;1510.51;64084.4;2.52;14593.99
M;40 t/m 44 jaar;WOERDEN;2055;2043.46;1367734.94;412603.81;301501.2;121152.1;44261.45;54412.08;106010.58;14150.63;29110.18;8294;8122.24;33183.2;0;0;18800.69;14003.52;10.08;8792.63
M;40 t/m 44 jaar;WORMERLAND;629;625.08;271284.4;77659.56;34732.74;37304.29;12533.84;18168.21;27459.46;1710.43;15358.96;1495.64;1637.22;3452.51;0;0;4320.8;693.95;6.3;2354.88
M;40 t/m 44 jaar;WOUDENBERG;432;430.38;366188.1;139018.28;91660.76;26267.44;8517.31;12982.88;15118.9;5186.61;7231.19;2132.39;1132.06;8587.44;0;0;3664.27;4267.42;5.34;1976.32
M;40 t/m 44 jaar;ZAANSTAD;6241;6192.37;3910072.75;1476194.33;1486171.94;369793.87;140464.33;182623.44;221752.61;45839.47;75110.7;14886.39;3790.88;113347.34;0;0;34018.6;75434.55;78.11;51352.28
M;40 t/m 44 jaar;ZALTBOMMEL;1019;1015.92;396583.67;148534.14;163772.28;59844.06;23786.62;29544.44;45744.74;9436.49;2630.09;1830.94;2256.72;12106.37;0;0;9562.57;5228.51;3.46;3241.38
M;40 t/m 44 jaar;ZANDVOORT;642;634.15;340522;164038.06;204466.26;36797.53;15214.54;29182.86;20444.48;2538.76;9730.46;3270.31;0;11646.01;0;0;1484.85;11053.59;6.3;1704.82
M;40 t/m 44 jaar;ZEEWOLDE;938;931.77;488420.82;157365.13;131720.31;56266.02;16942.07;29714.19;23419.18;6400.34;6556.01;3670.11;5765.13;13507;0;0;10965.44;5981.64;18.9;4977.06
M;40 t/m 44 jaar;ZEIST;2198;2182.47;967526.35;431850.72;1374887.49;129394.52;40355.44;60668.72;70152.28;17549.81;33955.38;8500.93;15785.13;33468.59;0;0;18126.84;46294.52;21.42;13421.79
M;40 t/m 44 jaar;ZEVENAAR;1672;1663.4;830075.24;342261.99;368908.92;98320.43;37838.06;55658.5;64792.82;22352.66;22895.85;4612.97;4858.4;13989.3;0;0;10271.59;6266.1;11.02;7974.2
M;40 t/m 44 jaar;ZOETERMEER;4146;4118.55;3053877.89;1145459.7;1337827.42;247945.55;99556.21;120821.13;214572.44;40062.61;53359.45;8391.62;38185.34;39640.68;0;0;27779.21;34691.85;26.14;120941.04
M;40 t/m 44 jaar;ZOETERWOUDE;335;331.93;212422.11;39919.56;19950.08;19155.46;8059.06;12522.83;5094.39;51.02;4745.69;1290.49;0;6987.36;0;0;2498.67;859.12;1.26;270.21
M;40 t/m 44 jaar;ZUIDPLAS;1591;1586.48;844959.42;243089.98;228098.82;94644.32;36289.68;49458.55;27478.49;11320.65;14009.85;5179.84;888.54;15539.92;0;0;15411.24;22133.44;4.41;3748.81
M;40 t/m 44 jaar;ZUNDERT;791;780.15;441605.41;93068.66;92479.94;45503.69;17474.83;19566.8;13934.29;16046.27;13513.08;1182.91;673.33;7311.52;0;0;4064.25;8728.38;1.26;13530.88
M;40 t/m 44 jaar;ZUTPHEN;1887;1879.12;915068.48;360435.33;1065042.84;110967.97;36507.09;67516.99;43226.87;15412.16;24231.97;5079.88;2288.31;22827.08;0;0;10648.36;9054.85;10.08;11123.74
M;40 t/m 44 jaar;ZWARTEWATERLAND;799;794.57;416456.8;106964.95;194980.56;48207.45;17619.82;30602.21;22544.84;10560.69;16176.11;1563.72;2793.92;7839.69;0;0;2436.72;1188.73;8.82;4460.36
M;40 t/m 44 jaar;ZWIJNDRECHT;1564;1548.41;923524.99;274722.3;802544.4;86469.35;39600.73;34544.09;95243.51;18289.45;21589.16;5221.69;4566.46;17573.1;0;0;13812.56;40535.85;6.3;8156.03
M;40 t/m 44 jaar;ZWOLLE;4768;4744.41;2793455.78;979092.41;1669906.5;282626.2;99726.83;202583.15;219106.32;61432.41;70098.83;11755.34;11626.81;59254.71;0;0;29266.09;17143.63;73.08;45686.22
M;45 t/m 49 jaar;AA EN HUNZE;1060;1049.12;652269.43;157493.36;88778.3;60747.03;21146.34;30139.71;34141.3;7736.02;16990.26;2220.68;0;20500.93;0;0;9679.84;11968.69;29.6;5835.48
M;45 t/m 49 jaar;AALSMEER;1299;1290.87;727465.47;262580.31;219982.07;77218.67;29521.82;41874.65;28079.13;12982.01;14285.79;5098.06;0;16759.39;0;0;9348.68;15349.86;0;17143.87
M;45 t/m 49 jaar;AALTEN;1109;1107.4;897431.84;216275.73;83444.87;67109.16;30792.11;41769.78;69264.02;14108.22;17115.12;5183.8;5381.76;14462.08;0;0;4575.42;1111.54;1.26;4789.06
M;45 t/m 49 jaar;ACHTKARSPELEN;1028;1023.93;661865.1;254177.27;368375.13;61747.49;24085.77;30576.65;42784.6;15492.37;6042.63;2575.49;1834.11;29459.91;0;0;4678.41;1035.55;922.91;5446.77
M;45 t/m 49 jaar;ALBLASSERDAM;701;698.46;441035.27;264759.8;54415.9;41452.7;21673.08;19854.34;25440.71;8691.85;7713.03;1691.66;120.2;9414.65;0;0;2778.05;8795.23;0.63;7748.3
M;45 t/m 49 jaar;ALBRANDSWAARD;1103;1095.26;519064.08;209143.91;262564.46;64133.43;25906.96;26114.31;37013.96;915.66;3878.1;1694.56;4307.71;15373.48;0;0;2299.33;9483.35;2.52;5556.39
M;45 t/m 49 jaar;ALKMAAR;3980;3948.86;3104352.29;1116001.6;1308779.62;235448.89;92072.81;100308.79;169893.11;34474.07;56361.13;11754.16;12252.18;73069.39;0;0;30654.84;23141.75;48.81;40273.22
M;45 t/m 49 jaar;ALMELO;2810;2797.18;2450054.39;741720.57;970220.52;168731.44;76628.53;110302.6;171793.03;61854.86;52861.01;14463.21;8018.02;72772.27;0;0;10133.51;10566.44;9.76;46053.33
M;45 t/m 49 jaar;ALMERE;8338;8277.8;7704152.81;2125123.2;1536583.87;495105.13;231235.92;289070.33;386600.63;89462.23;90788.63;20902.91;24770.46;197267.61;0;0;65973.33;65234.65;113.38;345128.86
M;45 t/m 49 jaar;ALPHEN AAN DEN RIJN;4267;4239.26;3218384.62;1008707.21;948715.02;250589.91;109837.66;151323.33;209862.75;40689.98;61329.32;16124.69;5964.18;71851.83;0;0;39882.85;34489.42;20.16;31469.48
M;45 t/m 49 jaar;ALPHEN-CHAAM;416;411.97;195505.42;48797.98;90621.19;24393.28;10678.1;9164.92;13400.54;8196.77;6405.42;349.99;0;3531.48;0;0;1229.43;1449.83;0.94;3194.88
M;45 t/m 49 jaar;ALTENA;2080;2066.3;1314511.71;472718.03;182486.41;123666.52;53074.66;72504.66;85409.4;20453.13;38639.94;4007.33;15808.15;29564.71;0;0;10719.21;21036.15;5.04;21360.2
M;45 t/m 49 jaar;AMELAND;144;143.52;62584.38;20711.85;6698.66;8672.7;5294.16;6286.19;5541.16;414.98;2554.11;122.63;1050.91;3548.13;0;0;690.78;58753.62;110.24;2151.53
M;45 t/m 49 jaar;AMERSFOORT;6211;6174.01;4346336.61;1714939.27;1658396.82;370244.92;148169.89;237630.57;254445.74;61016.31;91601.01;26538.56;10732.89;100529.14;0;0;68867.9;64706.01;63.3;73477.79
M;45 t/m 49 jaar;AMSTELVEEN;2995;2956.63;2194471.91;1078573.59;966784.28;173919.9;58245.81;74755.56;152060.55;37395.87;38173.86;11219;2169.86;43707.36;0;0;28610.1;46072.83;20.47;36566.13
M;45 t/m 49 jaar;AMSTERDAM;30837;30360.32;24799279.18;18035182.72;18083562.85;1814907.71;828026.22;893741.57;1257982.78;445894.45;327450.3;115366.92;39842.53;642283.54;0;0;199510.53;1171425.37;233.36;569527.49
M;45 t/m 49 jaar;APELDOORN;6075;6044.35;5015450.31;1568557.23;2420493.28;359451.64;141191.38;180281.42;298621.04;104921.44;77728.92;18805.78;21085.86;87622.99;0;0;33277.49;54302.06;58.58;55542.18
M;45 t/m 49 jaar;APPINGEDAM;439;437.86;391184.91;101462.17;18501.43;25814.71;12970.97;16482.29;25215.66;6773.33;16435.3;1251.17;1645.12;13565.26;0;0;4327.8;0;3.78;3925.62
M;45 t/m 49 jaar;ARNHEM;5654;5600.5;5357078.15;1837877.76;2097248.9;332863.01;157316.72;160729.08;275236.61;118569.84;100220.26;32593.62;24774.89;94668.11;0;0;44356.08;69782.12;33.7;78803.11
M;45 t/m 49 jaar;ASSEN;2533;2523.64;1836303.94;606855.12;1578110.06;149398.26;62764.31;81437.79;210885.97;42159.71;36345.86;9651.28;6282.96;55648.8;0;0;30244.75;8531.22;95.13;46236.83
M;45 t/m 49 jaar;ASTEN;690;686.71;526900.85;174180.56;35649.5;40998.04;16654.68;17055.3;38753.02;4658.09;21621.58;2303.6;20884.06;13563.56;0;0;4207.18;1107.64;0;6881.98
M;45 t/m 49 jaar;BAARLE-NASSAU;252;249.17;169341.9;77435.3;120826.15;14816.45;7162.69;7217.28;2447.01;8007.53;4370.25;1556.7;0;5537.87;0;0;2750.54;11904.05;3.78;2306.88
M;45 t/m 49 jaar;BAARN;979;974.63;677144.9;229895.44;294462.43;54952.68;21075.42;24339.87;36314.65;5213.2;19455.29;1879.41;7037.63;12583.92;0;0;8246.91;12167.59;13.86;7043.94
M;45 t/m 49 jaar;BARENDRECHT;2180;2172.58;1642259.8;442551.02;217903.71;130289.15;50716.81;46997.97;87239.44;20291.38;29928.97;8294.6;17298.82;34064.3;0;0;5385.32;17630.42;4.72;5800.02
M;45 t/m 49 jaar;BARNEVELD;1821;1806.64;1211021.51;528955.04;495713.85;108830.38;42812.39;60300.98;80705.14;18946.76;35762.86;5090.59;33658.27;29363.09;0;0;8637;3006.54;7.56;15123.8
M;45 t/m 49 jaar;BEEK;678;677.14;474140.19;187427.77;78856.8;40736.64;19146.5;20327.16;33645.62;3746.56;18940.38;2381.37;8280.24;5246;0;0;5044.93;72477.56;1.26;8669.53
M;45 t/m 49 jaar;BEEKDAELEN;1522;1501.76;992253.19;423238.01;220156.62;88590.12;42847.84;39580.27;103553.81;18658.26;48551.29;5899.26;4513.17;15836.63;0;0;17386.45;39217.18;1.26;31765.19
M;45 t/m 49 jaar;BEEMSTER;377;376.88;271452.7;59619.09;56686.93;22297.64;8117.45;15534.46;19141.13;366.65;6751.78;1215.59;345.18;11934.36;0;0;1829.95;1139.15;2.52;2139.08
M;45 t/m 49 jaar;BEESEL;598;595.16;485282.74;107839.04;134573.7;35531.16;14044.69;17446.28;33435.66;31276.14;9976.41;2065.27;10038.14;8229.76;0;0;2664.97;5158.75;0;6056.07
M;45 t/m 49 jaar;BERG EN DAL;1448;1435.62;1207946.91;277272.13;265824.64;84456.53;34929.31;42674.77;81700.96;12194.32;18576.72;4185.09;9833.91;26515.38;0;0;13723.54;2353.82;7.56;12846.51
M;45 t/m 49 jaar;BERGEIJK;790;785.91;480285.66;196625.32;113023.12;47042.01;19756.2;25856.82;56138.93;11973.67;17496.16;4611.33;3330.18;7897.35;0;0;6102.94;23385.11;0;15081.32
M;45 t/m 49 jaar;BERGEN LB;575;570.18;427549.85;107582.69;142818.69;34294.83;18520.94;19600.46;23072.58;6327.72;12836.48;1588.38;3402.75;9228.01;0;0;5056.84;2848.91;1.26;5757.2
M;45 t/m 49 jaar;BERGEN NH;1163;1150.97;1022435.16;190712.74;303375.38;67831.43;25284.77;30489.94;54890.29;11529.28;8071.94;3249.79;825.37;20210.23;0;0;12286.39;7706.99;13.86;7227.77
M;45 t/m 49 jaar;BERGEN OP ZOOM;2693;2666;2172124.17;823288.99;753478.32;159254.71;71074.09;78520.59;158555.36;52747.54;31389.42;8815.68;20947.53;40903.75;0;0;13436.03;58776.71;5.04;72792.69
M;45 t/m 49 jaar;BERKELLAND;1864;1857.2;1317514.6;379027.67;438653.04;111248.12;41033.51;50218.17;75473.82;37170.42;18072.16;3159.14;8762.99;23202.52;0;0;17841.59;3092.92;12.6;10120.86
M;45 t/m 49 jaar;BERNHEZE;1245;1238.56;1125829.37;280086.67;200108.55;74465.67;31818.09;40035.79;49901.32;20469.79;28224.02;4802.08;2050.46;22205.73;0;0;14400.16;5097.66;6.3;12775.79
M;45 t/m 49 jaar;BEST;1296;1292.59;924615.05;303228.45;523373.75;77632.06;34381.17;44837.82;46704.58;17385.89;14438.21;4778.01;12234.06;16911.42;0;0;13322.08;9252.93;2.52;27965.16
M;45 t/m 49 jaar;BEUNINGEN;1174;1167.22;844021.07;215211.7;344345.8;70002.4;30264.12;31937.97;43670.37;8675.07;24984;2970.41;1288.91;20142.55;0;0;8235.57;7093.69;2.2;9602.12
M;45 t/m 49 jaar;BEVERWIJK;1635;1626.93;1319336.9;421228.51;408204.63;95701.3;42640.24;46294.73;76073.9;26127.15;21568.09;6048.95;3721.62;31170.94;0;0;17321.5;47497.96;12.28;19103.14
M;45 t/m 49 jaar;BLADEL;895;879.74;620137;184840.93;98617.64;51907.36;21034.21;30164.32;30354.54;17407.52;27455.26;3149.8;2861.81;15032.19;0;0;8699.74;17199.48;3.46;13631.08
M;45 t/m 49 jaar;BLARICUM;346;344.34;193714.49;79324.32;69527.52;20053.46;6846.71;9756.5;13203.27;1359.8;2769.81;816.61;3648.26;2013.04;0;0;3649.15;1068.96;0;3436.17
M;45 t/m 49 jaar;BLOEMENDAAL;890;885.95;534722.56;154375.81;490310.31;52507.43;17658.31;24472.43;22658.74;1295.53;14260.15;5089.2;161.36;13659.9;0;0;5646.62;1201.97;3.78;6639.47
